Unnamed: 0,id,dataReferencia,codigo,nome,repacVenc,indice,correcao,taxaCompra,taxaVenda,taxaIndicativa,desvioPadrao,intervaloMin,intervaloMax,pu,percPu,duration,percReune,referenciaNTNB,spread_bid_ask,spread,spread_2,taxaIndicativa_diff
757390,1670854,2023-09-14,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3605,1.0307,1.2072,"0,09","1,12","1,3","10057,27494","99,47","441,75",0,1900-01-01,0.3298000000000001,-0.8774,-0.5701999999999999,-0.0098
758193,1672460,2023-09-15,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3647,1.0167,1.2084,"0,09","1,12","1,3","10062,491108","99,47","440,63",0,1900-01-01,0.3480000000000001,-0.8603999999999998,-0.5519999999999999,0.0011999999999998
758996,1674066,2023-09-18,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3664,1.0151,1.2109,"0,09","1,12","1,3","10067,476815","99,46","439,58",0,1900-01-01,0.3513000000000001,-0.8595999999999999,-0.5486999999999999,0.0025000000000001
759799,1675672,2023-09-19,ALGA28,ALGAR TELECOM S/A,2026-02-18,0.9,di_spread,1.3314,1.0055,1.1755,"0,1","1,08","1,28","10079,050865","99,53","438,42",0,1900-01-01,0.3258999999999998,-0.8496000000000001,-0.5741000000000002,-0.0354000000000001
760602,1677278,2023-09-20,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3187,0.9979,1.1557,"0,11","1,05","1,26","10087,886223","99,56","437,46",0,1900-01-01,0.3208,-0.8349,-0.5792,-0.0198
761405,1678884,2023-09-21,ALGA28,ALGAR TELECOM S/A,2026-02-18,0.9,di_spread,1.2928,0.9743,1.1409,"0,11","1,04","1,25","10095,86964","99,59","436,28",0,1900-01-01,0.3184999999999999,-0.8224000000000001,-0.5815000000000001,-0.0147999999999999
762208,1680490,2023-09-22,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3096,0.9723,1.1434,"0,11","1,03","1,26","10100,663717","99,58","435,3",0,1900-01-01,0.3373,-0.8060999999999999,-0.5627,0.0024999999999999
763012,1682117,2023-09-25,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3182,0.9886,1.1453,"0,09","1,06","1,23","10105,582904","99,58","434,15",0,1900-01-01,0.3296,-0.8157,-0.5704,0.0019
763835,1683763,2023-09-26,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3158,0.9943,1.1501,"0,1","1,05","1,25","10110,024163","99,58","432,83",0,1900-01-01,0.3215000000000001,-0.8285999999999998,-0.5784999999999999,0.0047999999999999
764658,1685407,2023-09-27,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3035,0.9931,1.1429,"0,12","1,03","1,26","10116,546849","99,59","431,32",0,1900-01-01,0.3104000000000001,-0.8324999999999999,-0.5895999999999999,-0.0071999999999998
765479,1687048,2023-09-28,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3035,0.9941,1.1392,"0,08","1,06","1,22","10122,433117","99,6","430,17",0,1900-01-01,0.3094000000000001,-0.8297999999999999,-0.5905999999999999,-0.0037
766299,1688688,2023-09-29,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.301,1.0261,1.1463,"0,06","1,08","1,21","10126,428346","99,59","429,52",0,1900-01-01,0.2748999999999999,-0.8714000000000002,-0.6251000000000001,0.0071000000000001
767119,1690328,2023-10-02,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3121,1.0401,1.1944,"0,06","1,14","1,25","10123,538621","99,51","428,03",0,1900-01-01,0.272,-0.9224,-0.628,0.0480999999999998
767939,1691967,2023-10-03,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3144,1.0537,1.1888,"0,04","1,15","1,23","10129,790856","99,52","426,7",0,1900-01-01,0.2606999999999999,-0.9281,-0.6393000000000001,-0.0055999999999998
768758,1693605,2023-10-04,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3549,1.0569,1.2114,"0,05","1,16","1,26","10131,190163","99,48","426,02",0,1900-01-01,0.298,-0.9134,-0.602,0.0225999999999999
769577,1695243,2023-10-05,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3624,1.0515,1.2197,"0,06","1,16","1,28","10135,063363","99,47","425,01",0,1900-01-01,0.3108999999999999,-0.9088,-0.5891000000000001,0.0082999999999999
770396,1696881,2023-10-06,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3937,1.087,1.2352,"0,06","1,18","1,29","10137,727033","99,44","424,02",0,1900-01-01,0.3067,-0.9285,-0.5933,0.0155
771215,1698519,2023-10-09,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4082,1.1275,1.278,"0,07","1,21","1,35","10135,778868","99,37","423,26",0,1900-01-01,0.2806999999999999,-0.9973,-0.6193000000000001,0.0427999999999999
772034,1700157,2023-10-10,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4007,1.1289,1.2771,"0,07","1,21","1,34","10141,20557","99,38","422,44",0,1900-01-01,0.2718,-1.0053,-0.6282,-0.0009000000000001
772853,1702614,2023-10-11,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.4039,1.1037,1.2735,"0,03","1,24","1,31","10147,15705","99,38","421,16",0,1900-01-01,0.3002,-0.9733,-0.5998,-0.0035999999999998
773672,1704252,2023-10-13,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3899,1.104,1.2636,"0,02","1,24","1,29","10154,159698","99,4","419,89",0,1900-01-01,0.2858999999999998,-0.9777000000000002,-0.6141000000000002,-0.0099
774491,1705888,2023-10-16,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3626,1.1071,1.2296,"0,05","1,18","1,28","10165,116904","99,46","419,09",0,1900-01-01,0.2555,-0.9741,-0.6445,-0.034
775308,1707522,2023-10-17,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3363,1.1056,1.2042,"0,05","1,15","1,26","10174,689162","99,5","417,81",0,1900-01-01,0.2307000000000001,-0.9734999999999998,-0.6692999999999999,-0.0254
776125,1709155,2023-10-18,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3468,1.1032,1.2203,"0,06","1,16","1,28","10177,316808","99,48","416,7",0,1900-01-01,0.2436,-0.9767,-0.6564,0.0161
776941,1710787,2023-10-19,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3246,1.1011,1.1971,"0,05","1,14","1,25","10186,50028","99,52","415,47",0,1900-01-01,0.2235,-0.9736,-0.6765,-0.0231999999999998
777757,1712419,2023-10-20,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3201,1.1078,1.1758,"0,07","1,1","1,25","10195,292923","99,55","414,8",0,1900-01-01,0.2123000000000001,-0.9634999999999998,-0.6876999999999999,-0.0213
778573,1714051,2023-10-23,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2945,1.0931,1.1707,"0,08","1,09","1,25","10201,433772","99,56","413,77",0,1900-01-01,0.2014,-0.9693,-0.6986,-0.0050999999999998
779389,1715681,2023-10-24,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2672,1.089,1.1508,"0,05","1,1","1,2","10209,996159","99,59","413,01",0,1900-01-01,0.1782000000000001,-0.9726,-0.7217999999999999,-0.0199
780206,1718180,2023-10-25,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2336,1.056,1.1306,"0,04","1,1","1,17","10218,622668","99,63","412,03",0,1900-01-01,0.1775999999999999,-0.953,-0.7224,-0.0201999999999999
781047,1719862,2023-10-26,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2579,1.0483,1.125,"0,07","1,06","1,19","10224,804104","99,64","411,36",0,1900-01-01,0.2096,-0.9154,-0.6904,-0.0056
781888,1720703,2023-10-27,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2816,1.0444,1.1363,"0,03","1,1","1,17","10228,268971","99,62","409,96",0,1900-01-01,0.2372,-0.8991,-0.6628,0.0113
782729,1722384,2023-10-30,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.3002,1.0488,1.1341,"0,03","1,11","1,16","10233,96057","99,62","408,58",0,1900-01-01,0.2514,-0.8827,-0.6486,-0.0021999999999999
783569,1724063,2023-10-31,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2451,1.0463,1.1279,"0,08","1,05","1,21","10240,266203","99,64","407,65",0,1900-01-01,0.1988000000000001,-0.9290999999999998,-0.7011999999999999,-0.0062000000000002
784408,1726580,2023-11-01,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2508,1.0483,1.1278,"0,08","1,05","1,21","10245,552926","99,64","406,95",0,1900-01-01,0.2024999999999999,-0.9253,-0.6975000000000001,-9.9999999999989e-05
785246,1728256,2023-11-03,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2628,1.0477,1.1341,"0,07","1,06","1,21","10249,795137","99,63","406,25",0,1900-01-01,0.2150999999999998,-0.9190000000000004,-0.6849000000000002,0.0063000000000001
786084,1729932,2023-11-06,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2519,1.0488,1.1237,"0,05","1,07","1,18","10256,626341","99,64","405,14",0,1900-01-01,0.2031,-0.9206,-0.6969,-0.0104000000000001
786922,1731608,2023-11-07,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2498,1.0416,1.113,"0,03","1,08","1,14","10263,478444","99,66","404,3",0,1900-01-01,0.2081999999999999,-0.9048,-0.6918000000000001,-0.0106999999999999
787760,1733284,2023-11-08,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2628,1.0407,1.1297,"0,08","1,05","1,21","10265,884367","99,64","403,31",0,1900-01-01,0.2220999999999999,-0.9076,-0.6779000000000001,0.0166999999999999
788598,1734960,2023-11-09,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2378,1.0084,1.1056,"0,06","1,05","1,16","10274,92663","99,68","402,3",0,1900-01-01,0.2294,-0.8761999999999999,-0.6706,-0.0241
789411,1736611,2023-11-10,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2329,1.001,1.1043,"0,08","1,03","1,18","10280,249512","99,68",401,0,1900-01-01,0.2319000000000002,-0.8723999999999998,-0.6680999999999998,-0.0012999999999998
790248,1737448,2023-11-13,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2145,0.9798,1.0885,"0,05","1,04","1,13","10287,931751","99,7",400,0,1900-01-01,0.2346999999999999,-0.8538000000000001,-0.6653000000000001,-0.0158
791086,1738286,2023-11-14,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.24,0.9998,1.1029,"0,09","1,01","1,2","10290,701591","99,68",400,0,1900-01-01,0.2401999999999999,-0.8627,-0.6598,0.0143999999999999
791925,1739125,2023-11-16,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1708,1.001,1.0898,"0,04","1,05","1,13","10297,938086","99,7",399,0,1900-01-01,0.1698000000000001,-0.92,-0.7301999999999998,-0.0130999999999998
792761,1740798,2023-11-17,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2445,0.9531,1.0555,"0,11","0,94","1,17","10308,58085","99,76",398,0,1900-01-01,0.2914,-0.7641000000000001,-0.6086,-0.0343
793721,1741758,2023-11-20,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2075,0.9534,1.0452,"0,11","0,93","1,16","10315,36601","99,77",397,0,1900-01-01,0.2541,-0.7910999999999999,-0.6459,-0.0103000000000001
794435,1742472,2023-11-21,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1135,0.8846,0.9998,"0,1","0,9","1,1","10327,786766","99,84",396,0,1900-01-01,0.2288999999999998,-0.7709000000000001,-0.6711000000000001,-0.0453999999999998
795272,1743309,2023-11-22,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1494,0.8637,0.9745,"0,08","0,9","1,05","10336,948282","99,88",395,0,1900-01-01,0.2856999999999999,-0.6888000000000001,-0.6143000000000001,-0.0252999999999999
796109,1744146,2023-11-23,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1002,0.8561,0.9734,"0,08","0,9","1,05","10342,22751","99,89",394,0,1900-01-01,0.2441000000000001,-0.7293,-0.6558999999999999,-0.0010999999999999
796946,1744983,2023-11-24,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0895,0.8682,0.9781,"0,05","0,93","1,03","10346,578657","99,88",393,0,1900-01-01,0.2212999999999999,-0.7568,-0.6787000000000001,0.0046999999999999
797783,1745820,2023-11-27,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0697,0.8512,0.9722,"0,05","0,92","1,02","10352,62574","99,89",392,0,1900-01-01,0.2185000000000001,-0.7536999999999998,-0.6814999999999999,-0.0059
798644,1746681,2023-11-28,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0603,0.85,0.9588,"0,05","0,91","1,01","10359,870293","99,91",391,0,1900-01-01,0.2103,-0.7484999999999999,-0.6897,-0.0133999999999999
799505,1747542,2023-11-29,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0571,0.85,0.9561,"0,06","0,9","1,01","10365,406322","99,91",390,0,1900-01-01,0.2070999999999999,-0.749,-0.6929000000000001,-0.0027
800366,1748403,2023-11-30,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0652,0.85,0.9672,"0,05","0,91","1,02","10368,750597","99,9",389,0,1900-01-01,0.2151999999999999,-0.752,-0.6848000000000001,0.0110999999999999
801229,1749266,2023-12-01,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0769,0.85,0.9758,"0,03","0,94","1,01","10372,50236","99,88",388,0,1900-01-01,0.2269,-0.7489,-0.6731,0.0086
802091,1750128,2023-12-04,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0712,0.85,0.9767,"0,05","0,93","1,03","10377,485302","99,88",387,0,1900-01-01,0.2211999999999999,-0.7555000000000001,-0.6788000000000001,0.0009
803262,1751299,2023-12-05,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0645,0.85,0.9605,"0,04","0,92",1,"10385,164825","99,91",386,0,1900-01-01,0.2145,-0.746,-0.6855,-0.0161999999999999
803811,1751848,2023-12-06,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0737,0.85,0.9674,"0,05","0,92","1,02","10389,197464","99,9",385,0,1900-01-01,0.2237000000000001,-0.7436999999999999,-0.6762999999999999,0.0069
804665,1752702,2023-12-07,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0872,0.85,0.976,"0,02","0,95",1,"10392,971772","99,89",384,0,1900-01-01,0.2371999999999999,-0.7388,-0.6628000000000001,0.0085999999999999
805529,1753566,2023-12-08,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0943,0.85,0.9836,"0,05","0,94","1,03","10396,91621","99,87",383,0,1900-01-01,0.2443,-0.7393,-0.6557,0.0076
806386,1754423,2023-12-11,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0859,0.85,0.9709,"0,04","0,93","1,01","10404,035076","99,89",382,0,1900-01-01,0.2359000000000001,-0.7349999999999999,-0.6640999999999999,-0.0127
807242,1755279,2023-12-12,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0538,0.85,0.9498,"0,03","0,92","0,98","10412,459049","99,93",381,0,1900-01-01,0.2038000000000001,-0.7459999999999999,-0.6961999999999999,-0.0211
808099,1756136,2023-12-13,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.067,0.85,0.9533,"0,03","0,92","0,99","10417,039427","99,92",381,0,1900-01-01,0.2169999999999999,-0.7363000000000001,-0.683,0.0035
808957,1756994,2023-12-14,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0364,0.85,0.941,"0,03","0,91","0,97","10424,08464","99,94",380,0,1900-01-01,0.1864,-0.7545999999999999,-0.7136,-0.0123
809813,1757850,2023-12-15,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0767,0.8259,0.9502,"0,03","0,92","0,98","10427,602408","99,93",379,0,1900-01-01,0.2508,-0.6994,-0.6492,0.0092
810666,1758703,2023-12-18,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0388,0.8487,0.9317,"0,05","0,89","0,98","10435,420863","99,95",378,0,1900-01-01,0.1900999999999999,-0.7416,-0.7099000000000001,-0.0185
811520,1759557,2023-12-19,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0305,0.8179,0.9136,"0,05","0,86","0,96","10443,168864","99,98",377,0,1900-01-01,0.2126,-0.701,-0.6874,-0.0181
812372,1760409,2023-12-20,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0309,0.8137,0.916,"0,04","0,88","0,95","10447,74304","99,98",376,0,1900-01-01,0.2171999999999999,-0.6988000000000001,-0.6828000000000001,0.0024
813227,1761264,2023-12-21,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0318,0.8012,0.9124,"0,03","0,88","0,95","10453,245711","99,98",375,0,1900-01-01,0.2306,-0.6818,-0.6694,-0.0036
814108,1762145,2023-12-22,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0251,0.8,0.909,"0,05","0,86","0,96","10458,717434","99,99",374,0,1900-01-01,0.2250999999999998,-0.6839000000000002,-0.6749000000000002,-0.0033999999999999
814989,1763026,2023-12-26,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0112,0.8128,0.9,"0,06","0,84","0,96","10465,048264",100,372,0,1900-01-01,0.1984000000000001,-0.7015999999999999,-0.7015999999999999,-0.009
815869,1763906,2023-12-27,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0201,0.804,0.9066,"0,05","0,85","0,96","10468,990777","99,99",371,0,1900-01-01,0.2160999999999999,-0.6905,-0.6839000000000001,0.0065999999999999
816749,1764786,2023-12-28,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0097,0.8175,0.9111,"0,05","0,86","0,97","10473,260323","99,98",369,0,1900-01-01,0.1922,-0.7189,-0.7078,0.0045
817629,1765666,2024-01-02,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.03,0.8179,0.9047,"0,07","0,83","0,98","10484,148458","99,99",367,0,1900-01-01,0.2121,-0.6925999999999999,-0.6879,-0.0064
818509,1766546,2024-01-03,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0112,0.8134,0.8969,"0,05","0,85","0,95","10490,288125",100,366,0,1900-01-01,0.1978000000000001,-0.6990999999999999,-0.7021999999999999,-0.0077999999999999
819389,1767426,2024-01-04,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0135,0.8267,0.9079,"0,05","0,86","0,96","10493,589371","99,99",365,0,1900-01-01,0.1868,-0.7211,-0.7132,0.011
820397,1768434,2024-01-05,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0336,0.8133,0.9122,"0,04","0,88","0,95","10497,908862","99,98",364,0,1900-01-01,0.2203,-0.6919,-0.6797,0.0042999999999999
821149,1769186,2024-01-08,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0347,0.8249,0.9215,"0,08","0,84",1,"10501,483955","99,97",363,0,1900-01-01,0.2098,-0.7117,-0.6902,0.0092999999999999
822029,1770066,2024-01-09,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0413,0.832,0.9254,"0,07","0,85",1,"10505,876821","99,96",362,0,1900-01-01,0.2092999999999999,-0.7161000000000001,-0.6907000000000001,0.0039
822911,1770948,2024-01-10,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0514,0.8227,0.9296,"0,02","0,91","0,95","10510,229819","99,96",361,0,1900-01-01,0.2286999999999999,-0.7009000000000001,-0.6713000000000001,0.0041999999999999
823789,1771826,2024-01-11,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0444,0.8141,0.9066,"0,04","0,87","0,94","10518,638746","99,99",360,0,1900-01-01,0.2302999999999999,-0.6763,-0.6697000000000001,-0.023
824669,1772706,2024-01-12,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0427,0.8096,0.9223,"0,02","0,9","0,94","10521,281948","99,97",359,0,1900-01-01,0.2330999999999999,-0.6892,-0.6669,0.0157
825549,1773586,2024-01-15,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0382,0.7949,0.909,"0,03","0,88","0,94","10528,239978","99,99",358,0,1900-01-01,0.2432999999999999,-0.6657000000000001,-0.6567000000000001,-0.0132999999999999
826427,1774464,2024-01-16,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0188,0.7884,0.9067,"0,02","0,89","0,92","10533,564072","99,99",357,0,1900-01-01,0.2303999999999999,-0.6763,-0.6696000000000001,-0.0023
827303,1775340,2024-01-17,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0172,0.7719,0.8954,"0,03","0,87","0,92","10540,217116","100,01",356,0,1900-01-01,0.2453,-0.6500999999999999,-0.6547,-0.0112999999999999
828181,1776218,2024-01-18,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0124,0.7713,0.8956,"0,03","0,87","0,92","10545,170906","100,01",355,0,1900-01-01,0.2410999999999999,-0.6545,-0.6589,0.0001999999999999
829056,1777093,2024-01-19,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0072,0.7694,0.8951,"0,03","0,87","0,92","10550,229924","100,01",354,0,1900-01-01,0.2378000000000001,-0.6572999999999999,-0.6621999999999999,-0.0004999999999999
829932,1777969,2024-01-22,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0039,0.7713,0.8959,"0,03","0,86","0,93","10555,100406","100,01",353,0,1900-01-01,0.2326,-0.6633,-0.6674,0.0008
830809,1778846,2024-01-23,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0019,0.7694,0.8865,"0,05","0,84","0,94","10561,466144","100,02",352,0,1900-01-01,0.2325,-0.6539999999999999,-0.6675,-0.0094
831685,1779722,2024-01-24,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9933,0.7597,0.8819,"0,04","0,85","0,92","10567,127277","100,03",351,0,1900-01-01,0.2335999999999999,-0.6483000000000001,-0.6664000000000001,-0.0045999999999999
832589,1780626,2024-01-25,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.978,0.7643,0.8533,"0,03","0,83","0,88","10576,286265","100,06",350,0,1900-01-01,0.2137,-0.6396,-0.6863,-0.0286
833496,1781533,2024-01-26,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9645,0.767,0.8386,"0,03","0,81","0,87","10583,409614","100,08",349,0,1900-01-01,0.1975,-0.6411,-0.7025,-0.0146999999999999
834397,1782434,2024-01-29,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9426,0.7652,0.8274,"0,04","0,78","0,87","10590,014591","100,1",348,0,1900-01-01,0.1774,-0.65,-0.7226,-0.0111999999999999
835301,1783338,2024-01-30,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9331,0.7517,0.8249,"0,04","0,78","0,87","10595,353392","100,1",347,0,1900-01-01,0.1814,-0.6435,-0.7186,-0.0025
836206,1784243,2024-01-31,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9246,0.75,0.8218,"0,03","0,79","0,85","10600,783069","100,11",346,0,1900-01-01,0.1745999999999999,-0.6472,-0.7254,-0.0030999999999999
837108,1785145,2024-02-01,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9245,0.75,0.8172,"0,03","0,79","0,85","10606,42824","100,11",345,0,1900-01-01,0.1745,-0.6427,-0.7255,-0.0045999999999999
838009,1787848,2024-02-02,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9737,0.7498,0.85,"0,05","0,81","0,9","10606,502317","100,07",344,0,1900-01-01,0.2239,-0.6261,-0.6761,0.0327999999999999
838910,1788749,2024-02-05,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9937,0.75,0.8647,"0,04","0,83","0,9","10609,202048","100,05",343,0,1900-01-01,0.2437,-0.621,-0.6563,0.0147
839811,1789650,2024-02-06,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9949,0.75,0.8472,"0,04","0,81","0,88","10616,519037","100,07",342,0,1900-01-01,0.2449,-0.6023,-0.6551,-0.0175
840712,1790551,2024-02-07,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.972,0.75,0.84,"0,04","0,8","0,88","10622,35574","100,08",341,0,1900-01-01,0.2219999999999999,-0.618,-0.678,-0.0071999999999999
841613,1791452,2024-02-08,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9467,0.7488,0.8318,"0,04","0,79","0,87","10628,329858","100,09",340,0,1900-01-01,0.1978999999999999,-0.6339,-0.7021000000000001,-0.0081999999999999
842514,1792353,2024-02-09,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9716,0.7488,0.8477,"0,04","0,8","0,89","10630,88172","100,07",339,0,1900-01-01,0.2228,-0.6249,-0.6772,0.0159
844310,1795050,2024-02-14,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9705,0.75,0.8457,"0,04","0,8","0,89","10635,980178","100,07",338,0,1900-01-01,0.2205,-0.6252,-0.6795,-0.002
843414,1794154,2024-02-15,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9756,0.75,0.8488,"0,04","0,81","0,89","10007,223484","100,07",359,0,1900-01-01,0.2256,-0.6232,-0.6744,0.0030999999999999
845211,1795951,2024-02-16,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9664,0.7529,0.8489,"0,04","0,81","0,89","10011,742229","100,07",357,0,1900-01-01,0.2135,-0.6354,-0.6865,9.9999999999989e-05
846144,1796884,2024-02-19,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.9829,0.75,0.8533,"0,04","0,81","0,89","10015,661166","100,07",356,0,1900-01-01,0.2329,-0.6204,-0.6671,0.0043999999999999
847007,1797747,2024-02-20,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.973,0.75,0.8563,"0,04","0,81","0,9","10019,781991","100,06",356,0,1900-01-01,0.2229999999999999,-0.6333,-0.677,0.003
847896,1798636,2024-02-21,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,0.966,0.75,0.8383,"0,02","0,81","0,86","10026,842858","100,09",355,0,1900-01-01,0.2159999999999999,-0.6223000000000001,-0.684,-0.0179999999999999
