Unnamed: 0,id,dataReferencia,codigo,nome,repacVenc,indice,correcao,taxaCompra,taxaVenda,taxaIndicativa,desvioPadrao,intervaloMin,intervaloMax,pu,percPu,duration,percReune,referenciaNTNB,spread_bid_ask,spread,spread_2,taxaIndicativa_diff,ti_diff,AnoMes
901520,1854993,2024-05-17,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0309,0.8496,0.9415,"0,12","0,82","1,06","10282,84751","99,95",293,0,1900-01-01,0.1812999999999999,-0.7602000000000001,-0.7187000000000001,-0.0191,-0.019100000000000006,2024-05
903339,1856812,2024-05-20,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0217,0.8972,0.9547,"0,06","0,89","1,02","10285,70753","99,94",292,0,1900-01-01,0.1245,-0.8301999999999999,-0.7755,0.0131999999999999,0.01319999999999999,2024-05
904244,1857717,2024-05-21,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.0058,0.85,0.9363,"0,11","0,82","1,05","10292,303799","99,96",291,0,1900-01-01,0.1558,-0.7805,-0.7442,-0.0183999999999999,-0.018399999999999972,2024-05
905147,1858620,2024-05-22,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1528,0.9,1.03,"0,14","0,89","1,17","10285,724483","99,85",290,0,1900-01-01,0.2528,-0.7772,-0.6472,0.0937,0.0937,2024-05
906049,1859522,2024-05-23,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1701,0.8531,1.078,"0,14","0,94","1,22","10284,571434","99,8",289,0,1900-01-01,0.3169999999999999,-0.7610000000000001,-0.5830000000000001,0.048,0.04800000000000004,2024-05
906951,1860424,2024-05-24,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2487,0.9292,1.1218,"0,14","0,98","1,26","10283,954063","99,75",288,0,1900-01-01,0.3194999999999999,-0.8023,-0.5805000000000001,0.0437999999999998,0.04379999999999984,2024-05
907853,1861326,2024-05-27,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2519,0.9374,1.0715,"0,14","0,93","1,21","10294,279413","99,81",287,0,1900-01-01,0.3145,-0.7569999999999999,-0.5855,-0.0503,-0.05030000000000001,2024-05
908793,1862266,2024-05-28,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.2165,0.9292,1.049,"0,14","0,91","1,19","10301,361652","99,83",286,0,1900-01-01,0.2872999999999999,-0.7617,-0.6127000000000001,-0.0224999999999999,-0.022499999999999964,2024-05
909733,1863206,2024-05-29,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1875,0.877,0.9864,"0,15","0,83","1,14","10313,074048","99,9",285,0,1900-01-01,0.3105,-0.6759000000000001,-0.5895,-0.0625999999999998,-0.06259999999999988,2024-05
910671,1864144,2024-05-31,ALGA28,ALGAR TELECOM S/A,2026-02-15,0.9,di_spread,1.1286,0.6766,0.937,"0,17","0,77","1,11","10323,22241","99,96",284,0,1900-01-01,0.452,-0.485,-0.4479999999999999,-0.0494,-0.0494,2024-05
